step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
649,TRANSFER,1791.41,C852659735,35311.02,33519.61,C387366645,6447.84,8239.25,0,0
77,CASH_IN,1711.5,C598887086,34153.74,32442.24,C643034334,6297.2,8008.7,0,0
549,CASH_OUT,1106.75,C317655499,14671.47,13564.72,C113498795,31387.5,32494.25,0,0
425,PAYMENT,4077.24,C513151791,10176.51,6099.27,M632843121,4433.39,8510.63,0,0
429,TRANSFER,134.85,C813462124,30898.91,30764.06,C812823477,12385.57,12520.42,0,0
485,PAYMENT,316.14,C452255597,38632.58,38316.44,M531398099,86474.03,86790.17,0,0
135,PAYMENT,220.36,C603251658,46223.1,46002.74,M284793055,41235.0,41455.36,0,0
654,CASH_IN,2085.98,C994519657,30730.42,28644.44,C207531812,82414.41,84500.39,0,0
254,CASH_OUT,1334.77,C370007705,4779.51,3444.74,C738590190,37359.73,38694.5,0,0
560,PAYMENT,1508.9,C461267542,5637.02,4128.12,M205308907,42335.67,43844.57,0,0
255,PAYMENT,2154.47,C447350630,33551.75,31397.28,M812421063,14180.93,16335.4,0,0
646,TRANSFER,983.79,C281825379,15789.55,14805.76,C439265974,21995.55,22979.34,0,0
720,CASH_OUT,510.68,C232784117,26451.11,25940.43,C950619810,33075.49,33586.17,0,0
499,TRANSFER,921.21,C694117017,39228.55,38307.34,C357109787,80707.13,81628.34,0,0
613,PAYMENT,12790.07,C988968243,42794.42,30004.35,M552853586,11438.37,24228.44,0,0
484,TRANSFER,7632.52,C512401404,30639.67,23007.15,C659290410,50510.35,58142.87,0,0
46,PAYMENT,7850.27,C975664612,20987.05,13136.78,M717091347,99647.9,107498.17,0,0
443,TRANSFER,75.05,C926241899,24187.11,24112.06,C763618784,87869.94,87944.99,0,0
582,PAYMENT,239.27,C183621307,28781.25,28541.98,M838230576,85313.27,85552.54,0,0
648,PAYMENT,121.97,C676028438,10909.4,10787.43,M523096583,53360.24,53482.21,0,0
579,PAYMENT,4229.88,C900205367,2225.22,0.0,M505486333,61786.57,66016.45,0,0
4,PAYMENT,11885.81,C659085979,27884.68,15998.87,M974112095,44080.16,55965.97,0,0
736,PAYMENT,1962.62,C247588732,2312.03,349.41,M917955874,42934.52,44897.14,0,0
1,DEBIT,3021.87,C553826905,36756.95,33735.08,C364045205,86516.3,89538.17,0,0
290,PAYMENT,1090.52,C910368054,23724.26,22633.74,M270189539,7260.62,8351.14,0,0
109,TRANSFER,3629.7,C764124130,10814.92,7185.22,C644867941,78571.2,82200.9,0,0
575,TRANSFER,2673.39,C641390651,35800.86,33127.47,C327578750,41582.36,44255.75,0,0
460,PAYMENT,4040.63,C616822554,5997.54,1956.91,M452904438,74851.77,78892.4,0,0
266,TRANSFER,1737.99,C222731105,46384.83,44646.84,C945972221,62755.52,64493.51,0,0
138,DEBIT,544.23,C284505674,3402.09,2857.86,C797880983,21538.82,22083.05,0,0
434,PAYMENT,1619.34,C288628057,46107.38,44488.04,M824603745,78151.18,79770.52,0,0
44,DEBIT,940.25,C745526491,20569.37,19629.12,C573464761,3372.06,4312.31,0,0
510,DEBIT,2966.3,C347587583,15878.42,12912.12,C209836760,3558.95,6525.25,0,0
262,DEBIT,372.92,C672155744,11845.76,11472.84,C421842320,97408.39,97781.31,0,0
728,PAYMENT,1013.33,C849204529,43886.19,42872.86,M250485423,65264.99,66278.32,0,0
633,TRANSFER,21.5,C575672532,18442.73,18421.23,C237339686,35837.9,35859.4,0,0
152,CASH_OUT,4230.61,C723931185,40509.39,36278.78,C428567770,83339.16,87569.77,0,0
213,PAYMENT,1309.83,C455000538,4921.33,3611.5,M639976277,71042.12,72351.95,0,0
234,TRANSFER,3747.36,C617545501,25555.69,21808.33,C195459895,97715.11,101462.47,0,0
623,CASH_OUT,261.74,C975790145,5629.23,5367.49,C923304450,55110.09,55371.83,0,0
361,CASH_IN,543.55,C725408724,22879.6,22336.05,C166006403,47888.4,48431.95,0,0
320,PAYMENT,4755.62,C418833486,18184.5,13428.88,M148120401,48326.09,53081.71,0,0
222,PAYMENT,2267.51,C727332678,11425.4,9157.89,M542835298,58812.56,61080.07,0,0
738,PAYMENT,19.79,C897820113,46921.79,46902.0,M536210963,89768.28,89788.07,0,0
210,PAYMENT,5893.08,C688058872,7074.21,1181.13,M993334345,23059.11,28952.19,0,0
396,TRANSFER,10265.67,C654849601,9606.52,0.0,C848307071,92324.95,102590.62,0,0
583,CASH_OUT,2710.75,C890777308,28280.36,25569.61,C280933834,41595.6,44306.35,0,0
489,CASH_OUT,3258.27,C242759876,907.99,0.0,C846042604,15493.14,18751.41,0,0
601,DEBIT,363.52,C957174417,39113.74,38750.22,C511421491,47005.46,47368.98,0,0
464,TRANSFER,3638.75,C475682002,19916.19,16277.44,C859567342,90943.23,94581.98,0,0
700,TRANSFER,265.61,C956244849,44832.06,44566.45,C535796026,91910.34,92175.95,0,0
624,CASH_OUT,5517.48,C890602239,15902.36,10384.88,C582453468,25647.68,31165.16,0,0
452,DEBIT,1762.01,C231210672,12374.59,10612.58,C203259306,26349.11,28111.12,0,0
413,DEBIT,385.49,C748693840,33533.37,33147.88,C358317066,84931.2,85316.69,0,0
476,TRANSFER,237.24,C480890883,47135.26,46898.02,C923448016,65642.91,65880.15,0,0
256,DEBIT,1455.06,C679894632,20138.55,18683.49,C414943503,80606.57,82061.63,0,0
150,TRANSFER,18.38,C220869689,34033.06,34014.68,C996378378,75570.49,75588.87,0,0
127,DEBIT,8130.06,C290000529,42566.26,34436.2,C771602276,11708.81,19838.87,0,0
392,CASH_OUT,472.89,C239337063,35704.95,35232.06,C723951180,96180.74,96653.63,0,0
480,PAYMENT,1364.74,C915037978,31804.38,30439.64,M467863051,38698.21,40062.95,0,0
397,DEBIT,2337.77,C565824168,47547.1,45209.33,C457472596,65973.85,68311.62,0,0
402,PAYMENT,2813.41,C867198631,14340.93,11527.52,M847053380,3873.1,6686.51,0,0
274,DEBIT,2084.93,C822864033,47353.66,45268.73,C838801054,86397.32,88482.25,0,0
139,CASH_OUT,496.83,C201568106,3073.53,2576.7,C967365427,85549.74,86046.57,0,0
103,CASH_OUT,1600.7,C753666430,30668.79,29068.09,C325336141,75711.08,77311.78,0,0
242,PAYMENT,978.72,C508402369,35348.39,34369.67,M933594118,5546.8,6525.52,0,0
117,PAYMENT,239.07,C964050081,46512.06,46272.99,M714517709,55123.76,55362.83,0,0
214,CASH_IN,1230.61,C302045572,48987.72,47757.11,C371411789,55068.35,56298.96,0,0
484,PAYMENT,2351.55,C723221835,14841.93,12490.38,M750975270,67915.99,70267.54,0,0
529,CASH_OUT,274.11,C411815468,45290.83,45016.72,C521845788,25689.48,25963.59,0,0
691,CASH_OUT,455.74,C898781425,19174.18,18718.44,C476076987,61768.69,62224.43,0,0
224,CASH_OUT,230.56,C306614865,22160.53,21929.97,C836139506,74739.19,74969.75,0,0
270,CASH_OUT,7.8,C595645988,35678.15,35670.35,C321338064,47460.15,47467.95,0,0
134,PAYMENT,6894.22,C110988141,46626.42,39732.2,M943860519,63339.63,70233.85,0,0
114,TRANSFER,4559.76,C243543071,41820.03,37260.27,C435036601,21121.66,25681.42,0,0
441,CASH_OUT,663.43,C837982334,45823.58,45160.15,C643941441,67836.58,68500.01,0,0
644,DEBIT,2159.7,C559922483,537.32,0.0,C542453069,51509.03,53668.73,0,0
651,CASH_OUT,4048.7,C666553424,35057.93,31009.23,C983471599,44102.28,48150.98,0,0
365,PAYMENT,1146.39,C153897252,29732.31,28585.92,M491699483,12790.51,13936.9,0,0
232,CASH_IN,3363.57,C119052564,21766.35,18402.78,C869394570,497.92,3861.49,0,0
458,CASH_OUT,5079.88,C553276914,32921.49,27841.61,C307170521,50776.48,55856.36,0,0
375,TRANSFER,1731.15,C380304089,19067.67,17336.52,C748768710,28044.66,29775.81,0,0
604,CASH_OUT,5479.1,C488777852,22962.93,17483.83,C961932129,99981.54,105460.64,0,0
611,CASH_OUT,594.22,C417768289,11506.93,10912.71,C903197281,70593.7,71187.92,0,0
207,CASH_OUT,5797.82,C128907236,42635.93,36838.11,C112904464,21356.78,27154.6,0,0
520,CASH_OUT,4098.16,C476671525,4720.87,622.71,C834405123,96644.58,100742.74,0,0
468,PAYMENT,4587.48,C910183026,41850.47,37262.99,M673484973,93663.97,98251.45,0,0
443,TRANSFER,16.27,C797870513,8491.66,8475.39,C195768517,17628.2,17644.47,0,0
321,PAYMENT,2728.82,C841487300,43953.26,41224.44,M751113956,71020.7,73749.52,0,0
93,TRANSFER,1284.78,C533510632,41594.27,40309.49,C465615526,38320.82,39605.6,0,0
408,PAYMENT,2324.42,C179387686,16040.5,13716.08,M488244128,48207.98,50532.4,0,0
158,PAYMENT,223.41,C430258892,16734.93,16511.52,M283824396,69393.3,69616.71,0,0
99,CASH_OUT,679.52,C527649403,5124.01,4444.49,C412962820,98990.6,99670.12,0,0
225,TRANSFER,1086.9,C937864342,15357.6,14270.7,C272508368,20491.01,21577.91,0,0
441,CASH_OUT,3173.43,C724082710,7327.76,4154.33,C644753485,85193.1,88366.53,0,0
720,TRANSFER,2017.51,C991951092,25840.01,23822.5,C661875670,42969.59,44987.1,0,0
585,PAYMENT,41.84,C975316145,48136.41,48094.57,M915957924,20127.71,20169.55,0,0
401,TRANSFER,1024.08,C736154859,35079.79,34055.71,C193420192,1188.31,2212.39,0,0
571,CASH_OUT,7036.89,C508464997,1283.15,0.0,C758910637,98617.28,105654.17,0,0
64,PAYMENT,500.67,C702416849,21795.97,21295.3,M358216968,72677.42,73178.09,0,0
560,TRANSFER,680.51,C888052830,46550.64,45870.13,C216486207,35348.74,36029.25,0,0
279,PAYMENT,923.2,C331902768,3370.24,2447.04,M244502752,38935.0,39858.2,0,0
710,TRANSFER,784.9,C630770036,40752.05,39967.15,C976045183,21623.7,22408.6,0,0
670,DEBIT,329.49,C901493307,40657.24,40327.75,C321591238,76760.23,77089.72,0,0
519,CASH_OUT,942.32,C319476935,3032.28,2089.96,C498360123,94743.51,95685.83,0,0
248,TRANSFER,1943.23,C388779303,32078.36,30135.13,C863618026,84694.63,86637.86,0,0
368,PAYMENT,2816.98,C687064610,18493.19,15676.21,M758994084,87851.28,90668.26,0,0
618,TRANSFER,2579.04,C432639545,23961.36,21382.32,C867657190,95668.66,98247.7,0,0
98,CASH_OUT,448.86,C239041625,21458.5,21009.64,C939414334,79267.2,79716.06,0,0
268,PAYMENT,2388.19,C333497058,27237.2,24849.01,M906103164,47383.91,49772.1,0,0
60,CASH_OUT,1114.18,C265113623,41581.26,40467.08,C655064620,34213.06,35327.24,0,0
500,CASH_OUT,4317.63,C483768504,45810.66,41493.03,C517694850,84080.11,88397.74,0,0
308,PAYMENT,1130.15,C157642194,48248.79,47118.64,M563367943,85185.36,86315.51,0,0
493,CASH_OUT,9389.21,C128680017,4812.67,0.0,C833948928,64256.26,73645.47,0,0
411,PAYMENT,2390.12,C662946400,8535.51,6145.39,M186225026,34048.28,36438.4,0,0
140,PAYMENT,1405.82,C742174911,32807.73,31401.91,M925398319,63934.71,65340.53,0,0
328,TRANSFER,1753.48,C979464773,8014.08,6260.6,C850056967,71586.89,73340.37,0,0
464,PAYMENT,488.82,C498218144,12462.91,11974.09,M428132099,75911.32,76400.14,0,0
702,CASH_OUT,2854.66,C848577496,32948.89,30094.23,C169646780,97328.31,100182.97,0,0
637,CASH_OUT,8251.67,C397235195,17097.56,8845.89,C671215091,84734.52,92986.19,0,0
163,CASH_IN,1813.8,C544173614,36592.88,34779.08,C350227054,77142.77,78956.57,0,0
60,TRANSFER,12188.11,C110112785,15230.02,3041.91,C175323888,70242.33,82430.44,0,0
31,PAYMENT,412.66,C559221289,49074.52,48661.86,M288525373,28375.33,28787.99,0,0
333,TRANSFER,2543.1,C464593928,14405.6,11862.5,C120471342,42795.67,45338.77,0,0
76,CASH_OUT,2837.35,C374313502,48741.75,45904.4,C415389220,60663.71,63501.06,0,0
317,TRANSFER,938.91,C526552619,44701.19,0.0,C645688584,60787.92,60787.92,1,0
417,TRANSFER,1087.98,C265478073,14232.53,13144.55,C130554050,23671.2,24759.18,0,0
190,TRANSFER,7277.52,C595906097,14916.29,7638.77,C732620466,87066.36,94343.88,0,0
489,PAYMENT,2371.48,C299914073,13559.36,11187.88,M908717205,29242.5,31613.98,0,0
315,PAYMENT,3807.72,C858610693,11894.31,8086.59,M583146951,15527.76,19335.48,0,0
296,PAYMENT,3241.43,C793988787,44894.21,41652.78,M368707300,49799.91,53041.34,0,0
501,TRANSFER,2365.33,C373273906,25527.62,23162.29,C346802613,40184.02,42549.35,0,0
177,PAYMENT,127.64,C648273319,26672.67,26545.03,M533836877,33123.38,33251.02,0,0
719,TRANSFER,2721.89,C750055912,31228.86,28506.97,C177458941,61779.55,64501.44,0,0
215,CASH_OUT,1062.47,C317227568,38928.44,37865.97,C287242772,76010.91,77073.38,0,0
653,TRANSFER,1587.59,C350371980,24502.2,22914.61,C556460241,72715.31,74302.9,0,0
597,PAYMENT,4772.15,C473236311,40531.26,35759.11,M548001526,59977.15,64749.3,0,0
694,CASH_OUT,8665.94,C856843626,40343.54,31677.6,C991278327,92691.75,101357.69,0,0
332,TRANSFER,2967.73,C331049649,39923.81,36956.08,C894951107,38243.07,41210.8,0,0
128,DEBIT,664.85,C794881615,39677.38,39012.53,C275237178,3493.58,4158.43,0,0
269,TRANSFER,960.67,C400578975,30935.94,29975.27,C980896256,81770.0,82730.67,0,0
551,PAYMENT,376.57,C538183094,43216.1,42839.53,M939416094,61121.7,61498.27,0,0
535,PAYMENT,2177.94,C928825094,29543.89,27365.95,M936565276,32629.46,34807.4,0,0
366,CASH_OUT,6650.17,C964499197,6971.04,320.87,C510376522,82692.35,89342.52,0,0
619,TRANSFER,4169.16,C713750208,12198.37,8029.21,C956005887,60705.62,64874.78,0,0
348,PAYMENT,1966.17,C322431437,25980.7,24014.53,M453745518,49078.45,51044.62,0,0
142,TRANSFER,7097.52,C289876226,5591.25,0.0,C940249465,52722.81,59820.33,0,0
145,PAYMENT,5681.5,C464337479,40005.82,34324.32,M954620862,85383.87,91065.37,0,0
245,TRANSFER,1124.92,C883885677,18017.37,16892.45,C206223864,15430.16,16555.08,0,0
442,PAYMENT,2000.04,C720564354,39455.9,37455.86,M454031863,99676.3,101676.34,0,0
703,CASH_OUT,882.31,C995598023,5245.7,4363.39,C579008246,41559.75,42442.06,0,0
290,PAYMENT,27.03,C791644101,34875.56,34848.53,M498785758,96190.02,96217.05,0,0
691,CASH_OUT,1505.0,C371704862,8202.16,6697.16,C408340106,83870.07,85375.07,0,0
112,TRANSFER,3471.84,C997538423,13020.8,9548.96,C546896917,45575.06,49046.9,0,0
214,PAYMENT,2518.97,C928529959,15136.0,12617.03,M585983936,62014.58,64533.55,0,0
650,CASH_IN,6542.04,C416190802,9289.85,2747.81,C941811616,69350.83,75892.87,0,0
200,CASH_OUT,2899.11,C496238604,49409.87,46510.76,C139971151,98461.3,101360.41,0,0
405,PAYMENT,385.71,C984403309,29477.03,29091.32,M621180727,82091.08,82476.79,0,0
421,TRANSFER,780.9,C864634021,15280.51,14499.61,C867181532,54503.53,55284.43,0,0
7,DEBIT,339.8,C233445377,18945.32,18605.52,C745249363,22033.59,22373.39,0,0
525,CASH_IN,3963.64,C452436460,45600.91,41637.27,C344697195,19306.97,23270.61,0,0
592,CASH_OUT,7529.36,C634690343,22396.34,14866.98,C624900015,13291.68,20821.04,0,0
286,CASH_OUT,646.31,C362374943,18001.73,17355.42,C485337927,9974.38,10620.69,0,0
671,PAYMENT,3631.0,C614779017,20704.18,17073.18,M844056675,68879.85,72510.85,0,0
389,CASH_IN,1441.2,C138335946,38470.41,37029.21,C135024700,50962.28,52403.48,0,0
416,PAYMENT,1102.09,C845613153,33931.84,32829.75,M393699892,88363.51,89465.6,0,0
713,PAYMENT,10839.97,C763959027,47032.44,36192.47,M358774046,3900.56,14740.53,0,0
150,CASH_IN,1066.16,C523517300,37204.4,36138.24,C608785389,77509.81,78575.97,0,0
428,PAYMENT,2709.61,C298180969,34073.66,31364.05,M245364313,62431.93,65141.54,0,0
293,TRANSFER,3123.92,C377642266,36293.65,33169.73,C319789945,57532.02,60655.94,0,0
334,TRANSFER,3712.33,C401471035,9890.73,6178.4,C151870581,96820.53,100532.86,0,0
272,CASH_OUT,4956.39,C247929220,28184.5,23228.11,C960009238,43810.24,48766.63,0,0
43,TRANSFER,2092.85,C929711251,15534.92,13442.07,C281245928,77504.19,79597.04,0,0
468,TRANSFER,2323.36,C517152075,7007.91,4684.55,C254271358,52831.47,55154.83,0,0
319,PAYMENT,3109.51,C323176016,24475.17,21365.66,M620263378,31871.74,34981.25,0,0
492,PAYMENT,408.03,C662370576,3585.25,3177.22,M443115406,66153.82,66561.85,0,0
527,CASH_OUT,563.02,C280624289,46944.17,46381.15,C947335366,74287.11,74850.13,0,0
172,TRANSFER,3618.09,C196786345,12922.04,9303.95,C121136735,57596.71,61214.8,0,0
730,PAYMENT,367.46,C249180613,9320.68,8953.22,M251933536,89678.59,90046.05,0,0
649,TRANSFER,2920.63,C449013017,24037.48,21116.85,C643389064,85027.12,87947.75,0,0
321,PAYMENT,87.38,C385718279,37525.56,37438.18,M316371303,59350.14,59437.52,0,0
739,TRANSFER,1034.52,C671628645,13931.38,12896.86,C827945364,8360.27,9394.79,0,0
44,PAYMENT,2718.58,C598849663,31687.31,28968.73,M906774383,78862.06,81580.64,0,0
532,PAYMENT,3071.52,C894542117,21999.94,18928.42,M113457043,40911.95,43983.47,0,0
631,TRANSFER,2491.42,C641766536,677.14,0.0,C358029460,84732.44,87223.86,0,0
454,DEBIT,1461.43,C433649504,35205.54,33744.11,C458365913,6989.5,8450.93,0,0
83,CASH_OUT,739.83,C626044670,33246.47,32506.64,C201703022,2351.19,3091.02,0,0
543,TRANSFER,2380.25,C609692845,47361.72,44981.47,C895275230,82809.4,85189.65,0,0
322,PAYMENT,516.33,C798385396,23170.43,22654.1,M495070680,83062.52,83578.85,0,0
234,TRANSFER,160.4,C608849772,2176.3,2015.9,C639137991,27633.67,27794.07,0,0
540,DEBIT,54.49,C797462701,23885.43,23830.94,C662483073,76859.87,76914.36,0,0
252,TRANSFER,784.02,C677545428,26295.57,25511.55,C726792732,5375.36,6159.38,0,0
449,PAYMENT,81.06,C186486227,26158.93,26077.87,M102508562,72135.7,72216.76,0,0
239,CASH_IN,721.57,C625601280,49848.39,49126.82,C923282952,39017.73,39739.3,0,0
490,TRANSFER,859.13,C704266595,34276.24,33417.11,C745640986,48317.36,49176.49,0,0
464,PAYMENT,1062.55,C570607319,33908.06,32845.51,M977034347,21555.53,22618.08,0,0
314,TRANSFER,3129.87,C236482169,43621.66,40491.79,C152053150,50650.51,53780.38,0,0
175,PAYMENT,1460.41,C649133338,7483.09,6022.68,M795355843,45612.65,47073.06,0,0
706,PAYMENT,10554.93,C218205137,21145.04,10590.11,M855783125,30534.64,41089.57,0,0
180,DEBIT,7365.55,C352890086,48785.68,41420.13,C758296300,75490.43,82855.98,0,0
385,TRANSFER,9985.01,C114885158,8338.88,0.0,C446197134,39813.53,49798.54,0,0
295,CASH_OUT,1333.55,C173481626,670.51,0.0,C291723062,29470.49,30804.04,0,0
215,CASH_IN,118.02,C756079851,44313.12,44195.1,C976262458,86210.37,86328.39,0,0
715,CASH_OUT,4925.6,C513683129,39403.12,34477.52,C631574588,11069.05,15994.65,0,0
75,CASH_OUT,1431.82,C159375184,13146.86,11715.04,C693425167,59666.1,61097.92,0,0
344,CASH_IN,2567.21,C185544514,12498.89,9931.68,C713352143,3940.75,6507.96,0,0
714,TRANSFER,4640.59,C588799188,22989.36,18348.77,C731728283,86455.74,91096.33,0,0
142,PAYMENT,2341.81,C722921588,9135.62,6793.81,M436741392,49722.31,52064.12,0,0
718,DEBIT,3343.08,C548570426,35535.99,32192.91,C550905282,60784.57,64127.65,0,0
199,PAYMENT,720.04,C372695299,766.11,46.07,M424878437,35038.39,35758.43,0,0
171,PAYMENT,547.45,C394459533,23158.82,22611.37,M567679879,1634.64,2182.09,0,0
406,PAYMENT,2030.72,C643237802,47333.72,45303.0,M117326231,23044.74,25075.46,0,0
228,CASH_OUT,2544.9,C537102583,36209.97,33665.07,C893321345,2779.78,5324.68,0,0
411,DEBIT,5140.05,C487691023,31698.51,26558.46,C465086956,8967.58,14107.63,0,0
691,TRANSFER,4311.5,C867341100,25755.05,21443.55,C205564266,38095.52,42407.02,0,0
62,PAYMENT,11291.72,C932865234,10622.9,0.0,M446853557,99075.42,110367.14,0,0
327,TRANSFER,8484.61,C442321371,46018.28,37533.67,C223389676,61350.21,69834.82,0,0
716,CASH_OUT,2447.16,C751898232,32231.78,29784.62,C418544754,49816.56,52263.72,0,0
133,PAYMENT,1755.28,C871973738,13917.96,12162.68,M586288283,2904.96,4660.24,0,0
584,TRANSFER,3579.49,C476717605,8970.75,5391.26,C911976662,1208.42,4787.91,0,0
590,TRANSFER,762.4,C359018902,48584.43,47822.03,C877347286,72143.81,72906.21,0,0
189,CASH_OUT,1091.11,C371884640,34894.24,33803.13,C719699766,51602.95,52694.06,0,0
356,CASH_OUT,3648.14,C981289164,6444.09,2795.95,C270728771,84411.06,88059.2,0,0
71,PAYMENT,7492.87,C551318713,13865.47,6372.6,M719046116,32102.71,39595.58,0,0
263,CASH_OUT,5648.01,C615213362,42716.24,37068.23,C268669283,36286.5,41934.51,0,0
306,PAYMENT,194.12,C285612555,44787.78,44593.66,M767639307,82538.77,82732.89,0,0
558,TRANSFER,664.64,C886301447,12135.0,11470.36,C742685561,95035.31,95699.95,0,0
224,TRANSFER,803.1,C379817113,15919.9,15116.8,C491127607,35953.63,36756.73,0,0
328,PAYMENT,1212.98,C277158280,15235.75,14022.77,M907548959,95950.19,97163.17,0,0
588,PAYMENT,188.38,C318023144,37047.63,36859.25,M572154234,56401.86,56590.24,0,0
74,PAYMENT,661.28,C674405031,39301.69,38640.41,M892669477,85930.22,86591.5,0,0
511,TRANSFER,3153.21,C713989275,29967.54,26814.33,C920885290,57316.92,60470.13,0,0
142,PAYMENT,705.78,C109122034,39079.95,38374.17,M512000785,8966.43,9672.21,0,0
585,PAYMENT,7146.74,C560313052,17712.76,10566.02,M465429284,86458.0,93604.74,0,0
102,PAYMENT,1379.93,C317775328,26608.49,25228.56,M688068397,80897.88,82277.81,0,0
606,TRANSFER,267.53,C643601933,4566.8,4299.27,C760559425,93773.67,94041.2,0,0
581,CASH_OUT,4628.56,C591189623,37423.08,32794.52,C768972750,72456.6,77085.16,0,0
65,TRANSFER,6182.54,C350986766,28060.4,21877.86,C889448074,74016.69,80199.23,0,0
193,CASH_OUT,6586.65,C454169651,9089.74,2503.09,C813740751,78480.01,85066.66,0,0
62,TRANSFER,1707.7,C795648761,21337.62,19629.92,C570014176,48591.8,50299.5,0,0
532,DEBIT,6335.34,C994109575,10071.57,3736.23,C382375289,96904.75,103240.09,0,0
241,PAYMENT,3092.7,C497238426,30444.0,27351.3,M235949986,75833.85,78926.55,0,0
715,TRANSFER,549.2,C190230378,14014.08,13464.88,C173545613,15840.17,16389.37,0,0
410,CASH_OUT,1909.6,C963536365,11675.76,9766.16,C987238847,76472.49,78382.09,0,0
300,TRANSFER,1422.8,C149156637,48695.6,47272.8,C967150813,64764.6,66187.4,0,0
195,TRANSFER,1504.39,C446473367,47085.07,45580.68,C558538515,18802.22,20306.61,0,0
454,CASH_IN,1338.23,C712417759,18577.87,17239.64,C502379469,8476.68,9814.91,0,0
574,CASH_IN,486.76,C280407536,13344.67,12857.91,C560196625,73044.29,73531.05,0,0
619,CASH_OUT,1240.88,C568904355,48901.06,47660.18,C493736354,65131.94,66372.82,0,0
637,TRANSFER,1798.61,C707359076,12358.53,10559.92,C262329941,19996.63,21795.24,0,0
301,CASH_OUT,846.04,C272416770,20492.97,19646.93,C783349745,86051.28,86897.32,0,0
456,TRANSFER,491.54,C757793956,13800.38,13308.84,C699099054,43272.32,43763.86,0,0
202,CASH_IN,557.35,C261522221,33556.16,32998.81,C971322702,85713.86,86271.21,0,0
674,CASH_OUT,540.99,C370282023,33003.32,32462.33,C582531676,38597.19,39138.18,0,0
302,PAYMENT,1484.86,C306639040,37900.25,36415.39,M156071069,22393.99,23878.85,0,0
624,TRANSFER,591.39,C151507138,35900.03,35308.64,C459878371,59963.47,60554.86,0,0
337,CASH_OUT,3163.66,C826558810,34309.78,31146.12,C380038986,59870.81,63034.47,0,0
32,CASH_OUT,1027.28,C261533279,2067.84,1040.56,C293194324,79811.28,80838.56,0,0
98,CASH_OUT,7013.0,C729952051,2233.58,0.0,C449751079,6711.39,6711.39,1,0
191,CASH_IN,166.96,C899199094,37645.03,37478.07,C289975516,49671.45,49838.41,0,0
541,TRANSFER,932.49,C606863863,16738.72,15806.23,C634068868,608.28,1540.77,0,0
48,PAYMENT,3356.87,C550695647,48341.62,44984.75,M797018579,15117.31,18474.18,0,0
250,CASH_OUT,2891.24,C835588304,28778.1,25886.86,C333713838,18697.82,21589.06,0,0
226,PAYMENT,1369.54,C612212138,49417.34,48047.8,M515450826,40568.25,41937.79,0,0
272,CASH_IN,5109.36,C754049260,30374.44,25265.08,C235519637,5428.62,10537.98,0,0
665,CASH_OUT,190.12,C797907298,43423.85,43233.73,C219371416,47629.09,47819.21,0,0
485,CASH_IN,1783.78,C215755231,16945.64,15161.86,C709716149,78783.65,80567.43,0,0
328,TRANSFER,564.15,C761096575,29451.14,28886.99,C253906244,41172.78,41736.93,0,0
