account_age,month,payment_type,income,employment_status,customer_age,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,proposed_credit_limit,device_fraud_count,fraud_bool
24,3,AD,0.5,CD,70,1183,1862.64,5278.4,634.84,18,8,646,1,BA,1,1,22,835.99,0,0
16,2,AC,0.7,CG,19,1147,1944.78,1804.19,21703.21,19,5,772,1,BC,1,1,9,835.99,1,0
25,0,AC,0.52,CE,33,1238,2083.75,5028.49,5003.25,16,12,375,1,BD,0,1,10,835.99,0,0
22,6,AB,0.58,CD,38,1263,570.33,4489.05,1165.13,16,4,778,1,BC,1,1,21,835.99,0,0
21,7,AA,0.38,CG,72,1188,3202.42,2258.14,5608.41,11,5,546,1,BC,1,1,3,835.99,0,0
23,4,AB,0.56,CB,25,1144,4962.84,8881.94,1401.15,4,11,578,1,BF,0,1,26,835.99,0,0
4,7,AE,0.8,CD,29,1131,3304.13,1749.15,3065.86,19,8,661,0,BB,1,0,14,835.99,0,0
9,1,AD,0.51,CA,64,1200,4420.4,2617.63,3198.01,10,13,495,1,BD,1,1,19,835.99,0,0
0,2,AA,0.3,CF,84,1240,7067.85,3720.94,2462.41,8,7,364,0,BE,1,1,7,835.99,0,0
17,0,AE,0.59,CE,26,1107,1713.87,3394.13,12487.24,10,7,847,0,BC,1,0,19,835.99,0,0
10,6,AE,0.84,CC,75,1185,864.76,4173.2,2076.1,18,13,741,0,BF,0,1,14,835.99,0,0
26,7,AB,0.52,CF,25,1190,386.39,5911.45,3530.06,16,9,343,0,BA,1,1,7,835.99,0,1
21,6,AA,0.53,CG,65,1227,1400.89,5210.37,2600.74,18,14,396,1,BA,1,1,19,835.99,0,0
4,7,AD,0.33,CG,72,1214,915.99,6112.74,2040.77,12,8,744,1,BC,0,1,4,835.99,0,0
18,1,AC,0.67,CD,84,1216,4155.36,3281.82,12097.11,10,7,729,0,BF,1,1,17,835.99,0,0
11,4,AD,0.49,CF,18,1149,908.39,1466.46,15820.0,3,8,324,0,BA,0,1,23,835.99,0,0
10,2,AB,0.88,CB,66,1263,1159.11,9495.55,12757.66,8,10,374,1,BE,1,1,12,835.99,0,0
13,2,AB,0.24,CA,27,1152,2029.84,11189.5,9140.33,16,8,651,0,BD,1,1,13,835.99,0,0
8,3,AB,0.67,CD,79,1233,3551.07,4250.78,2461.1,13,14,336,1,BE,1,1,32,835.99,0,0
7,5,AD,0.72,CB,44,1263,308.45,6005.9,8535.8,3,6,616,1,BB,1,1,31,835.99,0,0
26,7,AD,0.25,CB,56,1174,2561.12,411.67,8048.74,12,14,324,0,BA,0,1,19,835.99,1,0
25,0,AE,0.79,CE,59,1200,6845.52,1160.03,2374.1,6,3,447,1,BB,0,1,30,835.99,0,0
5,4,AC,0.23,CA,55,1221,1947.28,1240.43,7283.5,0,0,662,1,BD,1,1,20,835.99,0,0
3,6,AC,0.27,CF,65,1122,2971.69,7212.37,11165.6,2,13,358,1,BA,1,1,34,835.99,0,0
0,1,AB,0.39,CE,36,1201,1432.23,5504.9,4534.04,10,3,715,1,BB,1,0,3,835.99,0,0
1,5,AA,0.81,CD,26,1247,98.2,625.71,1747.39,18,3,418,0,BC,1,1,23,835.99,0,0
8,7,AB,0.24,CA,53,1202,5831.42,4089.27,2287.09,7,9,392,0,BD,0,1,33,835.99,0,0
18,2,AD,0.28,CB,23,1188,18029.48,7839.09,3738.38,3,8,627,0,BA,1,1,1,835.99,0,1
18,7,AC,0.57,CG,32,1205,5639.36,357.06,6236.05,3,6,721,0,BE,0,1,33,835.99,0,0
25,6,AC,0.86,CF,22,1159,6073.93,1629.58,843.71,14,10,302,0,BD,1,1,2,835.99,0,0
7,7,AB,0.4,CE,23,1216,453.25,5391.37,3261.54,13,5,654,1,BF,1,1,12,835.99,0,0
1,5,AD,0.61,CE,81,1194,1746.95,18035.69,3681.84,8,1,824,1,BA,0,1,12,835.99,0,0
18,6,AC,0.12,CC,20,1234,542.04,4934.13,33197.07,13,5,472,1,BD,1,1,30,835.99,0,0
27,0,AC,0.45,CG,61,1185,9975.51,1285.95,6367.67,7,12,743,0,BD,1,1,29,835.99,0,0
10,2,AA,0.71,CA,27,1123,6751.13,900.24,16514.68,0,6,540,1,BB,1,1,17,835.99,0,0
21,3,AA,0.32,CD,64,1183,9264.8,3937.76,9994.06,9,3,747,0,BC,1,1,7,835.99,0,0
29,3,AD,0.5,CG,34,1247,5844.61,9811.11,2926.13,0,6,498,1,BA,1,0,0,835.99,0,0
0,6,AC,0.52,CG,44,1205,1333.25,6686.3,20164.46,19,11,604,0,BD,1,1,4,835.99,0,0
25,6,AB,0.4,CE,69,1249,2959.85,4467.2,899.48,12,7,774,0,BA,1,0,2,835.99,0,0
4,2,AD,0.23,CG,78,1282,1743.18,3026.71,2032.01,15,6,598,1,BF,1,1,16,835.99,0,0
11,7,AD,0.33,CF,33,1247,6906.16,22306.03,5970.67,16,6,767,1,BC,1,1,5,835.99,0,0
3,3,AA,0.85,CB,49,1220,3228.6,2817.51,2710.44,7,0,378,1,BB,0,1,12,835.99,0,0
27,2,AD,0.88,CG,36,1206,744.05,4174.65,1210.7,3,12,620,1,BC,1,1,35,835.99,0,0
22,1,AA,0.47,CB,33,1204,2309.03,1624.15,1744.14,19,7,671,1,BF,1,1,29,835.99,0,0
13,5,AE,0.13,CE,38,1176,2658.91,4722.61,613.88,3,1,429,1,BE,0,1,7,835.99,0,0
4,5,AD,0.86,CF,27,1223,1237.23,2776.29,4521.87,7,7,662,0,BF,1,1,0,835.99,0,0
14,7,AE,0.33,CG,66,1184,3615.13,213.05,1553.74,5,12,463,0,BC,1,1,7,835.99,0,1
7,1,AB,0.23,CA,77,1208,4565.38,1237.99,6014.0,6,13,666,0,BB,0,1,16,835.99,1,1
19,4,AD,0.67,CF,30,1191,2502.26,1634.37,6785.31,11,8,843,0,BA,0,1,23,835.99,0,0
1,5,AD,0.42,CG,72,1201,1094.29,8997.71,2420.36,0,13,358,1,BF,1,1,6,835.99,0,0
26,4,AD,0.37,CF,21,1185,721.93,35.34,8934.96,13,10,500,1,BB,1,1,17,835.99,0,1
28,6,AE,0.27,CG,49,1203,1268.86,1564.12,9934.72,6,8,595,1,BC,1,0,8,835.99,0,0
10,0,AD,0.72,CF,68,1190,1233.28,4933.09,6251.37,3,13,722,1,BF,1,1,24,835.99,0,0
16,3,AB,0.58,CA,69,1242,4966.16,5310.77,29633.54,9,12,574,0,BB,1,1,19,835.99,0,1
13,6,AC,0.7,CC,37,1227,7154.92,7589.83,7435.24,16,14,510,1,BE,1,0,21,835.99,0,0
0,3,AD,0.8,CG,66,1195,930.66,2008.44,6742.98,0,2,824,0,BA,0,1,4,835.99,0,0
10,0,AE,0.13,CC,66,1234,1842.57,4019.24,3597.73,5,4,614,0,BB,1,1,29,835.99,0,0
9,2,AA,0.56,CE,84,1260,10521.8,3724.2,11167.38,7,5,421,1,BB,0,1,34,835.99,0,0
0,6,AD,0.81,CF,53,1195,238.29,4751.73,9366.97,0,2,779,0,BF,1,1,26,835.99,0,0
28,2,AC,0.65,CG,71,1178,1847.89,2333.91,6284.93,16,7,306,1,BE,1,1,28,835.99,0,0
11,6,AC,0.52,CC,23,1230,152.71,2711.65,1382.05,13,12,371,0,BB,0,1,18,835.99,0,0
6,1,AB,0.38,CB,69,1199,1006.42,7407.23,11102.36,10,6,833,0,BB,0,1,6,835.99,0,0
27,2,AD,0.57,CG,57,1202,2393.6,11781.82,5260.24,7,10,379,1,BF,1,1,5,835.99,0,0
5,4,AC,0.68,CE,27,1117,11852.72,16653.28,1834.43,1,13,513,1,BB,1,1,5,835.99,0,0
9,5,AD,0.86,CG,47,1187,1302.75,14989.2,6005.02,6,13,651,0,BB,1,1,35,835.99,0,0
28,4,AB,0.28,CG,65,1148,333.89,4656.78,10944.21,9,3,350,1,BF,0,1,23,835.99,0,0
17,1,AD,0.14,CA,34,1166,1151.5,1374.17,31640.3,10,2,558,1,BD,1,0,4,835.99,0,0
9,2,AC,0.36,CE,48,1196,323.16,11107.49,3314.67,19,0,703,1,BC,1,1,34,835.99,0,0
1,6,AC,0.76,CE,31,1231,2407.84,3229.41,1993.76,4,7,538,0,BD,0,1,27,835.99,0,0
14,7,AB,0.15,CF,48,1158,1874.08,3392.76,2648.21,19,1,835,1,BB,1,1,30,835.99,0,0
12,0,AD,0.31,CB,75,1218,3706.28,298.55,21319.97,4,2,739,0,BF,1,1,8,835.99,0,0
15,4,AD,0.73,CD,56,1251,647.53,11467.73,31649.24,7,13,425,0,BD,1,1,10,835.99,0,0
1,2,AA,0.36,CD,69,1177,1703.14,10209.87,11308.81,3,11,794,1,BA,1,1,0,835.99,0,0
2,3,AA,0.88,CA,84,1189,4459.88,2929.77,1116.74,5,8,737,0,BA,1,1,8,835.99,0,0
15,3,AD,0.39,CD,18,1218,3358.05,561.91,5.53,7,1,766,0,BA,1,1,14,835.99,0,0
1,2,AA,0.65,CF,76,1203,771.5,6259.96,7679.31,6,10,560,0,BD,1,1,8,835.99,0,0
17,4,AB,0.35,CA,18,1232,2248.77,3509.28,2960.39,4,1,733,1,BF,1,1,22,835.99,0,0
18,4,AB,0.45,CD,24,1246,396.96,1307.38,1604.96,10,9,763,1,BE,1,1,9,835.99,0,0
3,3,AA,0.58,CD,80,1156,3975.91,4755.35,11341.54,4,14,535,0,BB,0,1,28,835.99,0,0
4,0,AB,0.28,CD,18,1157,2073.46,8131.6,363.7,15,8,342,1,BC,1,1,23,835.99,0,0
16,6,AD,0.42,CB,19,1216,5872.55,1667.73,1591.86,6,14,584,1,BB,0,1,2,835.99,0,0
14,1,AE,0.25,CE,38,1238,1570.0,1021.55,3403.77,14,10,592,0,BA,1,1,4,835.99,1,1
4,0,AD,0.12,CD,52,1249,2133.89,5489.85,2442.85,14,1,380,0,BC,0,0,17,835.99,0,0
23,4,AB,0.64,CD,35,1211,1255.36,1883.64,2265.96,13,6,562,0,BC,0,1,26,835.99,0,0
26,0,AD,0.23,CG,56,1137,971.7,1763.72,1430.69,15,5,771,0,BD,0,1,23,835.99,0,0
14,4,AC,0.88,CG,40,1230,5863.86,1803.44,1408.58,10,4,473,1,BA,1,1,29,835.99,0,0
29,1,AA,0.69,CD,61,1228,121.73,3647.45,681.57,8,14,713,1,BC,1,1,15,835.99,0,0
4,3,AB,0.87,CB,82,1203,1249.3,7354.39,11997.91,12,1,655,1,BD,1,1,31,835.99,0,0
16,0,AA,0.2,CF,72,1119,1445.82,4416.91,12909.59,18,12,522,0,BE,1,1,16,835.99,0,1
13,4,AE,0.66,CF,46,1193,652.9,4342.04,15049.69,2,7,608,1,BA,1,1,7,835.99,0,0
22,5,AC,0.13,CB,56,1147,1356.18,2007.35,10724.98,5,9,349,1,BC,1,1,12,835.99,0,0
3,0,AC,0.73,CC,27,1200,1707.49,3034.66,1837.1,11,6,815,1,BF,1,1,18,835.99,0,0
12,3,AA,0.61,CB,54,1195,1176.66,7051.15,1518.06,2,14,389,0,BA,1,1,7,835.99,0,0
0,2,AC,0.81,CC,81,1213,2999.23,14015.46,1763.84,6,6,698,1,BB,1,1,32,835.99,0,0
3,7,AB,0.72,CA,58,1195,2175.76,142.98,12812.93,18,14,656,1,BD,0,0,4,835.99,0,0
21,0,AE,0.44,CF,40,1181,1631.31,8742.59,4807.76,0,10,627,1,BB,0,1,35,835.99,0,1
7,1,AC,0.61,CC,39,1173,603.73,1043.05,1696.1,5,7,360,0,BA,0,1,6,835.99,0,0
28,6,AA,0.31,CF,60,1211,4304.92,3547.95,10572.59,16,14,465,1,BD,1,1,1,835.99,0,0
16,7,AB,0.39,CE,39,1200,3740.59,6486.55,1183.27,3,5,482,1,BB,1,1,31,835.99,0,0
5,0,AC,0.69,CF,52,1191,1990.43,769.43,3257.81,4,0,395,0,BB,1,1,0,835.99,0,0
7,3,AE,0.24,CE,24,1190,9.99,1128.94,23071.68,15,14,736,1,BE,1,1,2,835.99,0,0
0,1,AA,0.3,CG,30,1266,1902.06,2519.09,1741.82,0,10,837,1,BE,1,1,1,835.99,0,1
0,6,AE,0.8,CB,35,1227,2176.22,3996.55,55126.88,9,12,587,0,BA,1,0,33,835.99,0,0
8,5,AB,0.45,CA,33,1218,69.78,24.43,4704.54,19,0,363,0,BA,0,1,22,835.99,0,0
27,1,AE,0.43,CB,70,1147,585.26,10852.48,8152.97,3,7,600,1,BF,0,0,1,835.99,0,0
16,2,AB,0.63,CF,80,1202,2496.23,3555.52,2360.54,19,7,382,1,BA,0,1,35,835.99,0,0
18,0,AB,0.67,CG,19,1231,1603.73,12385.64,1553.74,12,8,671,1,BD,1,1,30,835.99,0,0
0,2,AE,0.25,CG,43,1234,340.97,481.48,146.98,2,13,400,1,BB,1,1,7,835.99,0,1
5,2,AE,0.19,CD,72,1167,4120.81,6615.12,1467.04,2,1,605,1,BB,1,1,21,835.99,0,0
18,1,AA,0.73,CB,54,1233,8165.44,473.6,2645.56,6,3,344,0,BF,1,0,5,835.99,0,0
15,2,AB,0.54,CE,54,1261,4623.71,1799.64,1949.79,13,0,539,1,BB,0,1,27,835.99,0,0
24,6,AB,0.71,CC,24,1186,2709.22,1885.74,1982.03,19,10,836,1,BF,1,0,18,835.99,0,0
3,1,AC,0.78,CF,82,1188,4804.44,2107.95,1719.18,12,14,422,0,BD,1,1,5,835.99,0,0
24,4,AA,0.12,CA,63,1220,2625.89,5281.66,19552.87,1,11,793,1,BA,0,1,8,835.99,0,0
3,5,AA,0.76,CB,83,1135,5343.14,8.95,17013.68,6,0,489,0,BC,1,1,23,835.99,0,0
29,5,AC,0.49,CC,52,1216,21.49,2812.47,26146.49,4,1,458,1,BE,1,1,35,835.99,0,0
9,2,AD,0.68,CB,23,1169,605.34,4178.8,3568.25,10,12,725,1,BD,1,1,15,835.99,0,0
26,7,AC,0.45,CB,36,1236,533.73,5329.74,8052.46,0,1,435,1,BB,0,1,1,835.99,0,0
18,2,AA,0.78,CC,54,1174,4355.06,15211.15,5137.25,6,5,781,1,BA,1,1,10,835.99,0,0
22,6,AE,0.66,CA,25,1230,415.93,37.64,1764.18,15,11,412,1,BC,1,1,0,835.99,0,0
13,7,AC,0.88,CD,43,1192,1211.61,3354.72,1628.93,11,4,539,1,BB,1,1,22,835.99,0,0
6,1,AC,0.53,CB,73,1242,96.51,2324.17,26120.96,16,9,626,0,BF,1,1,0,835.99,0,0
12,0,AE,0.74,CC,62,1172,2662.08,5866.98,23318.96,0,5,681,1,BB,0,1,32,835.99,0,0
18,7,AE,0.58,CC,41,1236,7665.98,1864.29,4523.94,6,9,627,0,BE,1,1,25,835.99,0,0
15,6,AC,0.31,CA,31,1271,6158.7,5031.37,3307.48,13,11,714,1,BA,1,1,8,835.99,0,0
11,1,AB,0.59,CD,58,1177,463.52,1288.84,4824.97,10,10,681,1,BA,1,1,19,835.99,0,0
4,1,AD,0.51,CG,50,1214,6231.2,3696.54,7361.76,5,9,487,1,BC,1,1,26,835.99,0,1
1,2,AB,0.37,CB,79,1229,7527.35,6328.73,13696.03,6,7,785,1,BF,0,1,22,835.99,0,0
18,6,AA,0.25,CA,23,1225,9208.64,3849.31,1088.46,0,3,614,1,BB,0,1,14,835.99,0,0
17,6,AB,0.52,CF,26,1260,297.97,8928.74,4772.54,15,9,677,1,BA,1,1,25,835.99,0,0
19,1,AD,0.86,CD,51,1208,3151.87,2400.53,7146.01,17,11,778,0,BA,1,1,13,835.99,0,0
11,2,AB,0.63,CE,63,1130,1369.32,1268.34,977.1,13,12,347,1,BB,1,1,10,835.99,0,0
5,3,AA,0.23,CB,73,1211,9118.97,34.08,11642.74,10,0,308,1,BD,1,1,15,835.99,0,0
17,3,AA,0.55,CB,34,1230,4094.24,17324.81,4171.99,13,1,379,0,BB,0,1,30,835.99,0,0
13,4,AC,0.3,CB,72,1241,1345.51,14018.54,4444.48,9,14,647,0,BE,1,1,13,835.99,1,0
12,1,AA,0.86,CF,62,1163,10412.38,3387.54,8700.88,16,12,393,1,BF,1,1,14,835.99,0,1
12,6,AB,0.69,CE,21,1126,1880.95,6095.36,16638.98,7,9,310,1,BA,1,1,9,835.99,0,0
13,3,AB,0.72,CF,52,1248,1087.52,548.31,1725.26,7,10,709,1,BF,1,1,15,835.99,0,0
3,7,AD,0.61,CD,32,1128,4370.29,616.8,867.5,10,1,492,0,BC,1,1,12,835.99,0,0
0,6,AA,0.78,CC,36,1217,873.69,9794.32,675.19,5,2,753,1,BC,0,1,24,835.99,0,0
11,7,AD,0.77,CD,25,1149,1797.28,1704.07,733.37,10,5,517,0,BC,1,1,35,835.99,0,0
6,1,AC,0.76,CB,24,1210,233.1,4309.5,1300.33,7,6,529,1,BF,1,1,24,835.99,0,0
19,7,AE,0.53,CF,54,1191,9739.68,5677.62,3793.96,7,2,360,1,BE,1,1,16,835.99,0,0
18,4,AE,0.22,CB,82,1230,2610.42,1436.56,2718.13,5,14,418,0,BD,1,1,31,835.99,0,1
12,6,AB,0.57,CE,71,1222,1698.54,1582.81,10555.21,18,5,592,1,BB,0,0,20,835.99,0,0
16,7,AC,0.76,CD,49,1156,409.82,1185.58,2108.84,2,4,584,1,BB,0,1,16,835.99,0,0
13,3,AE,0.37,CE,71,1213,1666.64,22146.29,1659.1,10,14,490,0,BE,1,1,15,835.99,0,0
7,3,AC,0.19,CC,72,1244,7030.9,14864.77,4716.91,0,7,537,1,BE,1,1,25,835.99,0,0
10,0,AA,0.77,CF,39,1202,851.78,18112.05,27932.6,9,11,758,1,BF,0,1,6,835.99,0,1
12,1,AE,0.8,CF,45,1203,2812.9,6703.0,5791.74,3,7,590,1,BE,1,1,35,835.99,0,0
19,5,AE,0.2,CG,23,1196,968.23,11197.16,3991.83,1,6,487,1,BE,1,1,34,835.99,0,0
5,3,AB,0.81,CB,57,1194,31.91,1845.58,3524.09,12,10,781,0,BF,1,1,19,835.99,0,0
16,4,AB,0.36,CG,18,1226,444.96,1456.35,808.27,14,3,673,0,BB,1,1,25,835.99,0,0
8,4,AD,0.35,CB,66,1276,4982.9,1023.54,19852.9,3,4,420,0,BD,0,1,32,835.99,0,0
12,5,AB,0.46,CE,38,1247,7390.6,118.15,4806.19,2,2,725,0,BC,1,1,5,835.99,0,0
27,5,AC,0.84,CE,31,1235,1743.18,6241.06,3401.14,19,2,364,0,BF,1,1,2,835.99,0,0
10,7,AD,0.6,CF,84,1227,5767.4,1157.79,5613.1,10,0,406,0,BE,1,1,24,835.99,0,0
25,0,AE,0.5,CE,45,1146,1475.48,5441.49,1337.0,17,12,736,1,BF,1,1,34,835.99,0,1
21,5,AC,0.41,CB,41,1157,5614.77,1148.59,3115.98,5,0,488,1,BA,1,1,9,835.99,0,0
5,5,AA,0.53,CC,68,1222,979.44,994.65,8410.84,19,7,403,1,BF,1,1,11,835.99,0,0
3,2,AE,0.11,CB,31,1213,8483.05,2206.5,2877.37,2,12,353,0,BA,1,1,33,835.99,0,0
1,2,AC,0.48,CF,59,1177,2537.81,460.3,5879.66,16,8,310,1,BA,0,1,0,835.99,0,0
24,1,AB,0.47,CB,27,1187,202.69,2063.7,16143.7,8,2,788,0,BA,1,1,2,835.99,0,0
16,5,AA,0.13,CF,83,1207,688.68,1473.44,5313.33,13,5,770,1,BF,1,1,32,835.99,1,1
10,3,AB,0.43,CB,59,1204,1423.81,1656.19,7379.62,9,7,709,1,BB,1,1,15,835.99,0,0
27,3,AE,0.88,CB,78,1233,5791.64,471.69,804.84,7,14,844,1,BF,1,1,2,835.99,0,0
16,5,AA,0.42,CD,43,1178,1405.33,4969.16,8236.06,6,4,466,1,BC,1,1,5,835.99,0,0
20,7,AA,0.2,CG,66,1141,3861.95,21275.18,21199.56,15,8,586,1,BA,1,1,35,835.99,0,0
7,3,AB,0.73,CD,27,1197,2217.04,14333.93,13608.06,13,3,696,1,BA,0,1,18,835.99,0,0
2,6,AA,0.84,CB,27,1203,1410.78,4595.61,4497.24,17,5,405,1,BB,1,1,22,835.99,0,0
5,5,AA,0.4,CE,64,1183,12095.4,51.58,33318.14,0,12,457,1,BB,1,1,24,835.99,0,1
20,0,AB,0.81,CA,65,1250,5656.36,4456.91,6597.71,7,11,648,1,BA,1,1,17,835.99,0,1
9,7,AC,0.88,CD,63,1224,2468.74,8285.38,2871.31,11,3,809,0,BC,1,0,1,835.99,0,0
9,0,AE,0.41,CB,45,1200,530.97,11839.89,2265.54,12,9,404,1,BF,0,0,31,835.99,0,0
15,3,AA,0.34,CF,65,1173,8310.79,16352.04,14271.11,12,1,308,1,BF,1,1,27,835.99,0,0
6,2,AB,0.71,CF,72,1200,1908.61,1771.7,6875.67,17,10,563,1,BC,1,1,24,835.99,0,0
2,2,AE,0.65,CB,24,1201,2595.26,6080.8,16525.71,8,5,461,1,BB,0,1,23,835.99,0,0
14,3,AC,0.35,CC,45,1158,6919.85,1965.35,7197.32,16,0,517,1,BC,0,0,32,835.99,0,0
22,0,AB,0.59,CE,54,1197,1725.0,1498.88,960.11,19,1,848,1,BB,1,1,3,835.99,0,0
27,5,AD,0.57,CB,84,1178,282.49,1437.09,3163.45,16,6,477,0,BE,0,1,31,835.99,0,0
10,6,AE,0.69,CA,59,1167,229.17,2144.19,967.29,11,11,378,1,BE,1,1,15,835.99,0,0
14,2,AA,0.29,CE,43,1212,1255.48,6094.46,3977.97,19,6,325,0,BB,0,1,10,835.99,0,0
9,4,AC,0.63,CG,73,1133,819.45,638.38,8315.65,10,1,333,0,BE,1,1,17,835.99,0,0
7,2,AD,0.41,CC,59,1160,58.18,3408.1,97.09,17,9,476,0,BE,0,1,1,835.99,0,1
7,3,AB,0.13,CD,62,1211,2582.19,6751.21,1594.09,10,8,450,1,BD,1,1,34,835.99,0,0
11,7,AB,0.38,CG,48,1209,530.5,21637.28,2127.01,4,0,512,0,BB,1,1,32,835.99,0,0
15,0,AA,0.7,CG,61,1247,1112.97,1130.71,12115.62,15,9,442,1,BB,0,1,11,835.99,0,0
10,4,AC,0.48,CB,43,1180,3415.14,257.15,8578.71,8,3,606,1,BD,1,1,35,835.99,0,0
14,5,AB,0.83,CA,22,1152,2943.72,5813.92,2439.71,7,2,307,0,BB,1,1,13,835.99,0,0
15,1,AE,0.13,CA,77,1234,1924.6,13093.02,21441.23,12,3,646,1,BD,1,1,13,835.99,0,0
2,6,AC,0.73,CB,28,1174,3024.78,3435.88,15979.1,15,1,567,1,BC,1,1,21,835.99,0,0
17,5,AC,0.32,CF,26,1222,3878.43,3452.9,3886.92,18,5,456,1,BA,0,0,0,835.99,0,0
18,3,AC,0.77,CC,53,1223,661.8,1855.2,6842.62,9,4,475,0,BB,1,1,28,835.99,0,0
17,0,AB,0.8,CC,20,1229,2757.96,8773.63,30076.9,17,0,646,1,BF,0,1,7,835.99,0,0
9,4,AB,0.11,CF,64,1176,17358.36,5902.3,1497.78,19,12,559,1,BE,1,1,13,835.99,0,0
20,5,AB,0.46,CA,53,1228,3642.1,11235.26,3608.91,19,2,593,0,BD,0,1,28,835.99,0,0
3,6,AC,0.68,CE,22,1145,2792.49,7370.89,749.91,4,6,597,0,BB,1,0,32,835.99,0,0
13,3,AD,0.71,CF,75,1272,1519.09,192.27,10907.69,6,11,798,1,BA,1,1,10,835.99,0,0
6,2,AD,0.31,CD,46,1144,1125.34,25367.31,6550.2,4,4,822,1,BA,1,1,13,835.99,0,0
0,1,AB,0.78,CF,82,1177,29.34,3278.36,18184.22,5,13,344,1,BD,1,1,29,835.99,0,1
3,2,AA,0.64,CC,48,1239,521.23,9672.66,1091.22,5,8,334,1,BC,0,1,12,835.99,0,0
10,1,AE,0.85,CC,34,1209,519.58,4084.3,21257.87,10,9,556,0,BA,1,1,23,835.99,0,0
16,5,AE,0.63,CF,47,1143,10430.25,361.38,2025.94,15,14,514,1,BF,0,1,18,835.99,0,0
13,3,AE,0.69,CB,67,1160,707.73,1079.32,3212.55,4,0,812,0,BE,1,0,0,835.99,0,0
20,1,AC,0.22,CE,28,1160,506.08,5097.21,3658.11,4,6,789,1,BA,1,1,29,835.99,0,0
2,4,AA,0.65,CG,30,1165,6475.78,157.9,257.46,1,2,334,1,BF,1,1,9,835.99,0,0
0,0,AA,0.27,CG,19,1326,4764.11,1519.06,5998.0,0,4,600,0,BB,1,1,24,835.99,0,0
2,1,AE,0.23,CG,38,1173,3486.18,6681.12,187.96,0,10,511,0,BC,1,0,6,835.99,0,0
23,0,AC,0.81,CA,62,1143,1632.92,2358.25,3307.41,18,8,424,1,BA,1,1,19,835.99,0,0
15,4,AA,0.25,CE,43,1223,2000.31,2631.95,4278.33,4,12,604,1,BD,1,1,28,835.99,1,0
21,6,AB,0.6,CE,47,1169,8625.84,3296.12,1633.61,19,2,683,1,BB,1,1,23,835.99,1,0
14,2,AE,0.82,CE,42,1165,1136.7,125.24,6068.77,19,8,812,1,BB,1,1,4,835.99,0,0
12,4,AA,0.55,CG,26,1232,4469.73,6301.41,5597.9,2,4,736,0,BF,1,1,21,835.99,0,0
7,2,AA,0.64,CG,66,1264,2621.56,8955.22,1659.83,17,9,617,0,BD,1,1,8,835.99,0,0
14,7,AC,0.23,CD,22,1196,3610.81,16571.6,4887.97,11,6,804,0,BA,1,1,26,835.99,1,0
13,7,AC,0.3,CB,70,1199,6658.37,4065.97,4054.19,11,14,788,0,BB,1,0,29,835.99,0,0
29,0,AB,0.83,CD,18,1197,2003.15,4306.22,5350.17,8,7,322,1,BB,1,1,24,835.99,0,0
1,1,AA,0.69,CC,77,1200,600.39,3832.28,2794.35,17,11,565,1,BB,1,1,20,835.99,0,0
12,6,AE,0.24,CF,45,1250,2464.64,1273.81,3744.61,0,9,615,1,BA,1,1,10,835.99,0,1
25,6,AD,0.52,CA,71,1196,9391.62,3693.95,2750.77,18,1,403,0,BC,0,1,35,835.99,0,0
23,5,AD,0.25,CF,32,1193,1244.59,2439.93,1498.7,7,7,469,0,BA,1,1,11,835.99,0,0
27,3,AC,0.38,CE,66,1191,383.77,94.65,12373.47,18,8,336,1,BA,0,1,4,835.99,0,0
25,7,AD,0.12,CD,22,1157,1307.26,19480.08,7993.52,11,11,797,1,BA,1,1,4,835.99,1,0
24,3,AD,0.88,CB,54,1203,8860.01,3784.32,636.92,4,1,316,1,BA,1,1,4,835.99,0,0
7,4,AD,0.25,CE,50,1185,1336.17,1343.25,9718.38,15,3,534,1,BD,0,1,15,835.99,0,0
19,2,AA,0.3,CF,20,1205,2696.41,4786.63,17674.89,14,6,328,0,BA,1,1,8,835.99,0,0
11,3,AB,0.86,CF,59,1220,933.89,295.95,6344.23,5,7,518,0,BB,0,1,4,835.99,0,0
14,1,AB,0.64,CB,72,1189,481.52,3308.4,118.04,12,5,545,0,BC,1,0,14,835.99,0,0
2,0,AC,0.38,CG,45,1213,1464.69,3374.4,12592.54,5,9,563,1,BC,1,0,17,835.99,0,0
23,0,AE,0.47,CC,31,1173,2271.19,833.77,6766.67,1,1,752,1,BC,0,1,31,835.99,0,0
5,5,AE,0.89,CE,39,1257,3413.92,681.01,3380.09,11,1,559,0,BE,0,1,11,835.99,0,0
12,3,AC,0.14,CC,50,1204,224.95,3697.16,5690.29,12,4,471,1,BE,1,1,33,835.99,0,0
26,2,AE,0.78,CA,42,1179,76.1,383.69,4677.1,1,12,823,1,BE,1,1,29,835.99,0,0
12,2,AB,0.43,CG,49,1228,2065.51,10233.38,1065.46,13,8,321,0,BB,0,1,34,835.99,1,0
23,7,AE,0.66,CG,80,1204,5330.66,4274.87,5048.43,15,12,490,1,BA,0,1,33,835.99,2,1
27,0,AB,0.71,CD,20,1132,1082.96,1579.46,4437.34,8,12,467,0,BA,1,1,12,835.99,0,0
